mineral,year,ytd_flag,non_china_supplier_count,non_china_value_usd,hhi_value_0_1,hhi_value_0_10000,hts_codes,denominator_scope,data_status
mixed_metal_oxides,1993,true,12,24100307.0,0.2238459573,2238.4596,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1994,true,12,25598273.0,0.1389085596,1389.0856,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1995,true,11,41321795.0,0.124243392,1242.4339,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1996,true,13,49941620.0,0.1405174444,1405.1744,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1997,true,13,58055708.0,0.1388110945,1388.1109,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1998,true,12,58310591.0,0.1467518097,1467.5181,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,1999,true,12,42721923.0,0.1854041172,1854.0412,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2000,true,12,50615667.0,0.1677949457,1677.9495,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2001,true,12,46241293.0,0.1531067419,1531.0674,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2002,true,13,37599565.0,0.1597119788,1597.1198,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2003,true,13,38155706.0,0.1414999784,1414.9998,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2004,true,13,47081415.0,0.1864315278,1864.3153,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2005,true,14,70597640.0,0.1498118599,1498.1186,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2006,true,14,87083065.0,0.138479933,1384.7993,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2007,true,14,73253014.0,0.1419265887,1419.2659,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2008,true,13,105714292.0,0.1380463869,1380.4639,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2009,true,13,44755818.0,0.1341367259,1341.3673,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2010,true,13,73371186.0,0.1297307421,1297.3074,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2011,true,14,95730318.0,0.1415590669,1415.5907,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2012,true,14,94776234.0,0.1433723981,1433.724,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2013,true,13,89392837.0,0.1799458814,1799.4588,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2014,true,12,83717071.0,0.1243923237,1243.9232,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2015,true,13,92314918.0,0.1207651254,1207.6513,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2016,true,13,76132121.0,0.1239375812,1239.3758,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2017,true,14,88514432.0,0.104369694,1043.6969,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2018,true,13,138560462.0,0.1674898712,1674.8987,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2019,true,14,172619073.0,0.1675696137,1675.6961,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2020,true,13,120970215.0,0.1462095598,1462.0956,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2021,true,14,114862482.0,0.1261468684,1261.4687,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2022,true,13,158314801.0,0.1787095841,1787.0958,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2023,true,14,223111138.0,0.248858808,2488.5881,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2024,true,13,152404733.0,0.1733105713,1733.1057,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2025,true,14,202120135.0,0.1378332205,1378.3322,2825,non_china_members_of_selected_18_partners,reported
mixed_metal_oxides,2026,true,13,256141938.0,0.1539953274,1539.9533,2825,non_china_members_of_selected_18_partners,reported
natural_graphite,1993,false,9,19554652.0,0.3551357906,3551.3579,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1994,false,9,17158599.0,0.3706565123,3706.5651,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1995,false,9,18232648.0,0.382403688,3824.0369,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1996,false,9,16736523.0,0.4020244778,4020.2448,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1997,false,10,19376988.0,0.3529862043,3529.862,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1998,false,8,17180746.0,0.3512269989,3512.27,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1999,false,8,20303384.0,0.3687348754,3687.3488,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2000,false,9,17987898.0,0.3229550782,3229.5508,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2001,false,9,12634898.0,0.3090138351,3090.1384,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2002,false,8,9982183.0,0.3475705537,3475.7055,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2003,false,8,10977233.0,0.3502460842,3502.4608,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2004,false,6,15355626.0,0.4190569333,4190.5693,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2005,false,5,15619489.0,0.4760086414,4760.0864,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2006,false,6,15755310.0,0.4641564226,4641.5642,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2007,false,7,18351245.0,0.5279256546,5279.2565,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2008,false,6,22621312.0,0.5617303035,5617.303,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2009,false,6,16064057.0,0.4927500479,4927.5005,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2010,false,7,20850243.0,0.4406578124,4406.5781,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2011,false,9,28558523.0,0.4195119509,4195.1195,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2012,false,8,30570874.0,0.4208043744,4208.0437,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2013,false,7,30914318.0,0.3452383675,3452.3837,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2014,false,7,33041108.0,0.3622424001,3622.424,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2015,false,6,26237811.0,0.3473229332,3473.2293,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2016,false,7,21976629.0,0.3450095408,3450.0954,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2017,false,6,23080370.0,0.4290372114,4290.3721,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2018,false,6,27268932.0,0.3391955065,3391.9551,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2019,false,6,22310395.0,0.4679581857,4679.5819,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2020,false,7,16124274.0,0.4111225316,4111.2253,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2021,false,8,24116694.0,0.431918508,4319.1851,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2022,false,9,21682325.0,0.4378891873,4378.8919,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2023,false,9,19317381.0,0.3954740418,3954.7404,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2024,false,7,25328295.0,0.3893517005,3893.517,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2025,false,8,22495017.0,0.49121392,4912.1392,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
natural_graphite,1993,true,8,7319169.0,0.3931108689,3931.1087,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1994,true,9,7630579.0,0.3967335131,3967.3351,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1995,true,8,7599493.0,0.3827165731,3827.1657,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1996,true,7,6794332.0,0.3922504103,3922.5041,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1997,true,8,8986140.0,0.3521055486,3521.0555,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1998,true,7,7163470.0,0.3678550207,3678.5502,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,1999,true,7,8172710.0,0.3695931373,3695.9314,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2000,true,7,9892473.0,0.2964878784,2964.8788,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2001,true,8,5405080.0,0.3161999411,3161.9994,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2002,true,6,4761417.0,0.3553746252,3553.7463,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2003,true,5,4189879.0,0.3634282978,3634.283,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2004,true,6,6030100.0,0.4343167963,4343.168,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2005,true,5,7090265.0,0.4767012097,4767.0121,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2006,true,6,6649322.0,0.4796358521,4796.3585,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2007,true,7,7021358.0,0.5312614069,5312.6141,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2008,true,6,9571061.0,0.5524648173,5524.6482,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2009,true,5,6074253.0,0.4685594531,4685.5945,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2010,true,6,7862551.0,0.5148831695,5148.8317,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2011,true,7,10363532.0,0.4794586392,4794.5864,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2012,true,7,13488395.0,0.4465085092,4465.0851,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2013,true,6,11769700.0,0.3921831988,3921.832,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2014,true,4,14765811.0,0.3737933426,3737.9334,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2015,true,6,11404613.0,0.3686483059,3686.4831,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2016,true,6,9479515.0,0.3520487611,3520.4876,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2017,true,4,9662008.0,0.4148983012,4148.983,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2018,true,5,11775396.0,0.3525431255,3525.4313,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2019,true,4,10346118.0,0.4743287419,4743.2874,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2020,true,6,7946310.0,0.4411582884,4411.5829,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2021,true,5,10010332.0,0.5388138801,5388.1388,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2022,true,9,9182356.0,0.4916328547,4916.3285,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2023,true,7,6511828.0,0.4631313524,4631.3135,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2024,true,6,12971336.0,0.3636953364,3636.9534,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2025,true,7,8641906.0,0.5285289041,5285.289,2504,non_china_members_of_selected_18_partners,reported
natural_graphite,2026,true,6,6642800.0,0.342147809,3421.4781,2504,non_china_members_of_selected_18_partners,reported
nickel,1993,false,8,411684622.0,0.5324586364,5324.5864,7502,non_china_members_of_selected_18_partners,reported
nickel,1994,false,8,407388446.0,0.3716151405,3716.1514,7502,non_china_members_of_selected_18_partners,reported
nickel,1995,false,8,767776131.0,0.3409297189,3409.2972,7502,non_china_members_of_selected_18_partners,reported
nickel,1996,false,8,658884229.0,0.3944143724,3944.1437,7502,non_china_members_of_selected_18_partners,reported
nickel,1997,false,8,639055247.0,0.3714885028,3714.885,7502,non_china_members_of_selected_18_partners,reported
nickel,1998,false,8,506194851.0,0.3847718555,3847.7186,7502,non_china_members_of_selected_18_partners,reported
nickel,1999,false,9,440321275.0,0.3715329856,3715.3299,7502,non_china_members_of_selected_18_partners,reported
nickel,2000,false,8,786586930.0,0.3955377284,3955.3773,7502,non_china_members_of_selected_18_partners,reported
nickel,2001,false,8,562825834.0,0.429906829,4299.0683,7502,non_china_members_of_selected_18_partners,reported
nickel,2002,false,8,574653981.0,0.4053111856,4053.1119,7502,non_china_members_of_selected_18_partners,reported
nickel,2003,false,8,643908592.0,0.3539111538,3539.1115,7502,non_china_members_of_selected_18_partners,reported
nickel,2004,false,8,1190473164.0,0.4513315857,4513.3159,7502,non_china_members_of_selected_18_partners,reported
nickel,2005,false,9,1318921301.0,0.4157720446,4157.7204,7502,non_china_members_of_selected_18_partners,reported
nickel,2006,false,9,2175975353.0,0.3689842903,3689.8429,7502,non_china_members_of_selected_18_partners,reported
nickel,2007,false,9,3328822802.0,0.4228978866,4228.9789,7502,non_china_members_of_selected_18_partners,reported
nickel,2008,false,9,2289013556.0,0.4276435619,4276.4356,7502,non_china_members_of_selected_18_partners,reported
nickel,2009,false,9,980876850.0,0.3315840567,3315.8406,7502,non_china_members_of_selected_18_partners,reported
nickel,2010,false,9,1641256361.0,0.2877976298,2877.9763,7502,non_china_members_of_selected_18_partners,reported
nickel,2011,false,10,2315886435.0,0.3410075767,3410.0758,7502,non_china_members_of_selected_18_partners,reported
nickel,2012,false,9,1771596730.0,0.3601298095,3601.2981,7502,non_china_members_of_selected_18_partners,reported
nickel,2013,false,10,1407400566.0,0.4498742552,4498.7426,7502,non_china_members_of_selected_18_partners,reported
nickel,2014,false,11,1658359707.0,0.3499001138,3499.0011,7502,non_china_members_of_selected_18_partners,reported
nickel,2015,false,10,1105535087.0,0.3969073835,3969.0738,7502,non_china_members_of_selected_18_partners,reported
nickel,2016,false,10,778627440.0,0.518021902,5180.219,7502,non_china_members_of_selected_18_partners,reported
nickel,2017,false,9,889301163.0,0.4578925287,4578.9253,7502,non_china_members_of_selected_18_partners,reported
nickel,2018,false,10,1153392395.0,0.375544785,3755.4478,7502,non_china_members_of_selected_18_partners,reported
nickel,2019,false,9,1046179655.0,0.5119666731,5119.6667,7502,non_china_members_of_selected_18_partners,reported
nickel,2020,false,7,951906493.0,0.650474531,6504.7453,7502,non_china_members_of_selected_18_partners,reported
nickel,2021,false,8,1185275344.0,0.4674138429,4674.1384,7502,non_china_members_of_selected_18_partners,reported
nickel,2022,false,9,1758510098.0,0.3988628076,3988.6281,7502,non_china_members_of_selected_18_partners,reported
nickel,2023,false,11,1726577644.0,0.4783879423,4783.8794,7502,non_china_members_of_selected_18_partners,reported
nickel,2024,false,8,1006306784.0,0.5895555498,5895.5555,7502,non_china_members_of_selected_18_partners,reported
nickel,2025,false,9,959465826.0,0.6780503573,6780.5036,7502,non_china_members_of_selected_18_partners,reported
nickel,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
nickel,1993,true,8,188079466.0,0.5585705104,5585.7051,7502,non_china_members_of_selected_18_partners,reported
nickel,1994,true,8,176034040.0,0.4297667707,4297.6677,7502,non_china_members_of_selected_18_partners,reported
nickel,1995,true,8,333449546.0,0.3395654383,3395.6544,7502,non_china_members_of_selected_18_partners,reported
nickel,1996,true,8,325745426.0,0.3862927531,3862.9275,7502,non_china_members_of_selected_18_partners,reported
nickel,1997,true,8,293811993.0,0.4172046778,4172.0468,7502,non_china_members_of_selected_18_partners,reported
nickel,1998,true,8,274808760.0,0.3890936762,3890.9368,7502,non_china_members_of_selected_18_partners,reported
nickel,1999,true,9,161367766.0,0.4914463736,4914.4637,7502,non_china_members_of_selected_18_partners,reported
nickel,2000,true,8,385545084.0,0.3826464165,3826.4642,7502,non_china_members_of_selected_18_partners,reported
nickel,2001,true,8,269676142.0,0.4187762733,4187.7627,7502,non_china_members_of_selected_18_partners,reported
nickel,2002,true,8,215502639.0,0.4578538386,4578.5384,7502,non_china_members_of_selected_18_partners,reported
nickel,2003,true,8,281908560.0,0.3755124509,3755.1245,7502,non_china_members_of_selected_18_partners,reported
nickel,2004,true,8,492485416.0,0.4636656848,4636.6568,7502,non_china_members_of_selected_18_partners,reported
nickel,2005,true,9,582930564.0,0.4611086706,4611.0867,7502,non_china_members_of_selected_18_partners,reported
nickel,2006,true,8,728229227.0,0.3852625287,3852.6253,7502,non_china_members_of_selected_18_partners,reported
nickel,2007,true,7,1458915968.0,0.4352936979,4352.937,7502,non_china_members_of_selected_18_partners,reported
nickel,2008,true,8,1225807619.0,0.4357562347,4357.5623,7502,non_china_members_of_selected_18_partners,reported
nickel,2009,true,8,464949828.0,0.5168672753,5168.6728,7502,non_china_members_of_selected_18_partners,reported
nickel,2010,true,9,725759677.0,0.3437498292,3437.4983,7502,non_china_members_of_selected_18_partners,reported
nickel,2011,true,9,1113142233.0,0.3463342827,3463.3428,7502,non_china_members_of_selected_18_partners,reported
nickel,2012,true,9,848289137.0,0.3762458177,3762.4582,7502,non_china_members_of_selected_18_partners,reported
nickel,2013,true,9,672980141.0,0.4261340681,4261.3407,7502,non_china_members_of_selected_18_partners,reported
nickel,2014,true,11,643894245.0,0.3692091562,3692.0916,7502,non_china_members_of_selected_18_partners,reported
nickel,2015,true,10,601099076.0,0.3738877728,3738.8777,7502,non_china_members_of_selected_18_partners,reported
nickel,2016,true,9,335280094.0,0.5136995864,5136.9959,7502,non_china_members_of_selected_18_partners,reported
nickel,2017,true,8,350318412.0,0.4556476659,4556.4767,7502,non_china_members_of_selected_18_partners,reported
nickel,2018,true,9,544352862.0,0.3512262766,3512.2628,7502,non_china_members_of_selected_18_partners,reported
nickel,2019,true,8,428221158.0,0.4787762845,4787.7628,7502,non_china_members_of_selected_18_partners,reported
nickel,2020,true,7,384721948.0,0.5407644882,5407.6449,7502,non_china_members_of_selected_18_partners,reported
nickel,2021,true,8,587756686.0,0.5722102497,5722.1025,7502,non_china_members_of_selected_18_partners,reported
nickel,2022,true,8,678649826.0,0.3701389047,3701.389,7502,non_china_members_of_selected_18_partners,reported
nickel,2023,true,10,826630983.0,0.4610622839,4610.6228,7502,non_china_members_of_selected_18_partners,reported
nickel,2024,true,6,377962455.0,0.6179474627,6179.4746,7502,non_china_members_of_selected_18_partners,reported
nickel,2025,true,9,385397086.0,0.6443918682,6443.9187,7502,non_china_members_of_selected_18_partners,reported
nickel,2026,true,9,452693432.0,0.6692065028,6692.065,7502,non_china_members_of_selected_18_partners,reported
rare_earths,1993,false,13,281305265.0,0.4620076291,4620.0763,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1994,false,12,296698863.0,0.4712866628,4712.8666,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1995,false,13,383612643.0,0.3554035374,3554.0354,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1996,false,14,329885823.0,0.4131533431,4131.5334,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1997,false,13,283028124.0,0.4009001216,4009.0012,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1998,false,14,302722638.0,0.4194155069,4194.1551,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1999,false,15,327185606.0,0.4741201961,4741.202,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2000,false,13,401097779.0,0.4887867023,4887.867,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2001,false,14,343036842.0,0.4229888219,4229.8882,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2002,false,14,368731364.0,0.4053765772,4053.7658,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2003,false,14,363599573.0,0.3450691575,3450.6916,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2004,false,15,351633790.0,0.2725889422,2725.8894,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2005,false,15,384505577.0,0.3089471011,3089.471,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2006,false,15,345530759.0,0.291049442,2910.4944,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2007,false,14,351830027.0,0.2520243513,2520.2435,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2008,false,14,338840467.0,0.2574528862,2574.5289,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2009,false,15,210348397.0,0.258872977,2588.7298,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2010,false,15,360557522.0,0.2591092887,2591.0929,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2011,false,15,591529197.0,0.2160898488,2160.8985,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2012,false,15,696737591.0,0.2501407638,2501.4076,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2013,false,14,466539791.0,0.2811170495,2811.1705,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2014,false,15,419621234.0,0.2466085631,2466.0856,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2015,false,14,376434808.0,0.2247359522,2247.3595,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2016,false,15,362292440.0,0.2161634618,2161.6346,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2017,false,14,365335269.0,0.218001455,2180.0145,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2018,false,14,421496884.0,0.2054918074,2054.9181,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2019,false,15,378619549.0,0.188975165,1889.7517,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2020,false,16,319079880.0,0.1883160421,1883.1604,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2021,false,15,371778551.0,0.1751032372,1751.0324,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2022,false,16,416097071.0,0.1790663948,1790.6639,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2023,false,15,323902231.0,0.1971392059,1971.3921,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2024,false,16,330070795.0,0.1987345368,1987.3454,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2025,false,16,363646227.0,0.2008674354,2008.6744,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2026,false,0,,,,,non_china_members_of_selected_18_partners,missing_or_zero_denominator
rare_earths,1993,true,13,118007633.0,0.4506104428,4506.1044,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1994,true,12,117985630.0,0.4869930867,4869.9309,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1995,true,12,184905299.0,0.3075545539,3075.5455,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1996,true,13,144862593.0,0.3987997719,3987.9977,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1997,true,13,119642370.0,0.4062242513,4062.2425,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1998,true,14,127603266.0,0.4067415531,4067.4155,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,1999,true,15,125348637.0,0.4638704107,4638.7041,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2000,true,13,169159056.0,0.4804223509,4804.2235,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2001,true,13,151440657.0,0.4318389895,4318.3899,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2002,true,13,144182187.0,0.4040346312,4040.3463,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2003,true,14,165881213.0,0.3933219481,3933.2195,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2004,true,15,146543629.0,0.2679966893,2679.9669,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2005,true,15,162026478.0,0.2910489646,2910.4896,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2006,true,14,143042247.0,0.3020649445,3020.6494,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2007,true,13,140251101.0,0.268662668,2686.6267,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2008,true,14,153570881.0,0.276148965,2761.4896,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2009,true,14,78329126.0,0.2586261218,2586.2612,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2010,true,15,136973984.0,0.2573027755,2573.0278,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2011,true,15,182219656.0,0.2323839502,2323.8395,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2012,true,15,345743973.0,0.2549164962,2549.165,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2013,true,14,203959534.0,0.26860368,2686.0368,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2014,true,14,180699921.0,0.2557246539,2557.2465,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2015,true,14,168559575.0,0.2316584411,2316.5844,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2016,true,15,150531949.0,0.2212664049,2212.664,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2017,true,14,145411018.0,0.2313680489,2313.6805,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2018,true,14,177093481.0,0.2166314941,2166.3149,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2019,true,15,162042708.0,0.2020417547,2020.4175,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2020,true,14,140033937.0,0.1968345668,1968.3457,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2021,true,14,150940208.0,0.1719948066,1719.9481,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2022,true,14,176936794.0,0.1792868529,1792.8685,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2023,true,15,141659529.0,0.1934223856,1934.2239,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2024,true,15,123865717.0,0.2174095428,2174.0954,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2025,true,14,139624147.0,0.1987020376,1987.0204,2805|2846|8505,non_china_members_of_selected_18_partners,reported
rare_earths,2026,true,15,198400016.0,0.1863749829,1863.7498,2805|2846|8505,non_china_members_of_selected_18_partners,reported
tantalum,1993,false,6,10009301.0,0.6523784224,6523.7842,8103,non_china_members_of_selected_18_partners,reported
tantalum,1994,false,8,14763995.0,0.3841496509,3841.4965,8103,non_china_members_of_selected_18_partners,reported
tantalum,1995,false,10,24967212.0,0.369276954,3692.7695,8103,non_china_members_of_selected_18_partners,reported
tantalum,1996,false,8,29298407.0,0.375217792,3752.1779,8103,non_china_members_of_selected_18_partners,reported
tantalum,1997,false,7,26452184.0,0.5161988396,5161.9884,8103,non_china_members_of_selected_18_partners,reported
tantalum,1998,false,9,33700150.0,0.5622876793,5622.8768,8103,non_china_members_of_selected_18_partners,reported
tantalum,1999,false,10,32759886.0,0.5265582838,5265.5828,8103,non_china_members_of_selected_18_partners,reported
tantalum,2000,false,10,52048377.0,0.6885604112,6885.6041,8103,non_china_members_of_selected_18_partners,reported
tantalum,2001,false,8,81280131.0,0.5840826776,5840.8268,8103,non_china_members_of_selected_18_partners,reported
tantalum,2002,false,7,22846358.0,0.548248317,5482.4832,8103,non_china_members_of_selected_18_partners,reported
tantalum,2003,false,8,36495126.0,0.4815948055,4815.9481,8103,non_china_members_of_selected_18_partners,reported
